Order Number,Ship State,Ship Country,order_create_date,shipping_date,delivery_date,g_user_id,dateAndTime,times_ordered
7192361698,AL,US,7/19/2023,7/19/2023,7/24/2023,{03EFD477-9488-428F-A6C8-CD5DFD5774F6},2023-07-22 10:24:00 CT,1
6272366532,PA,US,6/27/2023,7/6/2023,7/13/2023,{03EFC090-4B0A-48B3-AF3F-814F0C59FC0C},2023-07-10 16:23:00 ET,1
7042367074,CA,US,7/4/2023,7/5/2023,7/18/2023,{03EF6503-6533-49A8-9CB6-61088ECEB338},2023-07-11 12:09:00 PT,2
6132361917,CA,US,6/13/2023,6/14/2023,6/28/2023,{03EF6503-6533-49A8-9CB6-61088ECEB338},2023-06-22 12:27:00 PT,2
6242364644,FL,US,6/24/2023,6/26/2023,7/3/2023,{03EF5F63-522F-418E-B23C-E540465AF3B2},2023-06-29 12:38:00 ET,1
6062361210,OH,US,6/6/2023,6/6/2023,6/14/2023,{03EF2407-7881-4DBA-A311-251480E58C5D},2023-06-09 11:31:00 ET,1
6122367547,PA,US,6/12/2023,6/13/2023,6/21/2023,{03EEE75F-A746-4277-9098-C89B6E72403B},2023-06-17 14:39:00 ET,1
7092362236,WV,US,7/9/2023,7/10/2023,7/18/2023,{03EED328-B669-49F3-8670-D24CA9A6861C},2023-07-14 10:37:00 ET,1
7292366242,MO,US,7/29/2023,7/30/2023,8/3/2023,{03EEC689-6FEF-4829-AC1A-20B2FE8622A8},2023-08-02 11:26:00 CT,1
7242361134,CA,US,7/24/2023,7/24/2023,7/28/2023,{03EE8A3E-00BB-4D5C-96BD-172BD6937B78},2023-07-27 16:56:00 PT,1
7222366507,OH,US,7/22/2023,7/24/2023,8/1/2023,{03EE89F0-104C-4EA2-80BF-1F645E4E16D4},2023-07-27 13:50:00 ET,1
7042366715,NH,US,7/4/2023,7/6/2023,7/14/2023,{03EE7C5D-BF1A-443A-9B01-0DF9D7578053},2023-07-12 10:32:00 ET,1
6052367356,MN,US,6/5/2023,6/9/2023,6/20/2023,{03EE5E19-61F2-4462-AA16-4EF9549B066F},2023-06-14 14:39:00 CT,3
6052365193,MN,US,6/5/2023,6/6/2023,6/15/2023,{03EE5E19-61F2-4462-AA16-4EF9549B066F},2023-06-13 12:39:00 CT,3
6052365155,MN,US,6/5/2023,6/6/2023,6/15/2023,{03EE5E19-61F2-4462-AA16-4EF9549B066F},2023-06-13 12:39:00 CT,3
7122366814,MO,US,7/12/2023,7/13/2023,7/27/2023,{03EE45B6-1A3B-486B-9D37-7A2EDD73E2FD},2023-07-18 10:41:00 CT,1
7132360518,OR,US,7/13/2023,7/13/2023,7/25/2023,{03EE3B92-8A18-4127-BF42-C7F0E0D5B7C5},2023-07-20 16:35:00 PT,1
6232364666,DE,US,6/23/2023,6/25/2023,6/30/2023,{03EE214D-A92C-4D0E-A8C5-1C3AB24C89AA},2023-06-29 12:33:00 ET,1
5052368467,NC,US,5/5/2023,6/14/2023,6/21/2023,{03EE131B-7EEE-4982-84EF-AD803EDA1D8F},2023-06-17 09:23:00 ET,1
6072362030,MN,US,6/7/2023,6/14/2023,6/23/2023,{03EDE1A3-CEA4-4CEF-830A-0EF58965791D},2023-06-17 13:03:00 CT,1
6072362030,MN,US,6/7/2023,6/7/2023,6/16/2023,{03EDE1A3-CEA4-4CEF-830A-0EF58965791D},2023-06-13 12:16:00 CT,1
7022364243,OR,US,7/2/2023,7/3/2023,7/13/2023,{03EDB817-7925-4DFD-A94B-FBEA9D799519},2023-07-12 15:40:00 PT,1
7022366238,FL,US,7/2/2023,7/3/2023,7/10/2023,{03EDA49A-5E77-4CA0-B880-87D64BCFF9BF},2023-07-07 11:52:00 ET,1
6292363976,ME,US,6/29/2023,6/30/2023,7/12/2023,{03ED7046-E7D8-4808-B2FC-62D9D59C0C87},2023-07-07 12:32:00 ET,1
7072367156,CA,US,7/7/2023,7/9/2023,7/13/2023,{03ED1810-2218-44B0-ABE7-904A60372B0A},2023-07-13 11:08:00 PT,1
6112364251,PA,US,6/11/2023,6/12/2023,6/19/2023,{03ED0DB3-089D-4802-A75E-800B163AFBAE},2023-06-15 14:09:00 ET,1
6272363625,OH,US,6/27/2023,6/28/2023,7/7/2023,{03ED0B81-D9CF-42B9-A019-F8F533DBC265},2023-07-01 09:31:00 ET,1
6222350002,IL,US,6/22/2023,6/22/2023,6/27/2023,{03ECAF58-27EF-4B29-BEFA-9DC29E8B5EF8},6/26/2023 18:25,1
6142363353,IL,US,6/14/2023,6/15/2023,6/26/2023,{03ECAF58-27EF-4B29-BEFA-9DC29E8B5EF8},2023-06-21 13:39:00 CT,1
7032364575,MI,US,7/3/2023,7/5/2023,7/14/2023,{03EC889C-0420-4C15-9EEC-B8A28D234EBA},2023-07-08 15:41:00 ET,1
7112367508,CA,US,7/11/2023,7/12/2023,7/24/2023,{03EC1B9C-B09E-433F-BC27-EB38BF33573B},2023-07-19 15:38:00 PT,1
6242362695,UT,US,6/24/2023,6/26/2023,7/6/2023,{03EBD4BD-6970-48CB-B758-6C69994307C3},2023-07-03 09:38:00 MT,2
6122367545,UT,US,6/12/2023,6/13/2023,6/22/2023,{03EBD4BD-6970-48CB-B758-6C69994307C3},2023-06-21 09:08:00 MT,2
6282363377,OH,US,6/28/2023,7/5/2023,7/12/2023,{03EB4383-6837-4354-87E9-040CD6E96940},2023-07-08 10:37:00 ET,1
6282363377,OH,US,6/28/2023,6/29/2023,7/6/2023,{03EB4383-6837-4354-87E9-040CD6E96940},2023-07-03 11:33:00 ET,1
7022365948,NE,US,7/2/2023,7/3/2023,7/14/2023,{03EB2281-D687-4FAE-990D-52FEDC3DF608},2023-07-08 12:20:00 CT,1
6232361903,MI,US,6/23/2023,6/25/2023,7/3/2023,{03EAFAE5-A4B9-40EA-8E6D-9220DB63457A},2023-07-01 12:52:00 ET,1
6042360762,AZ,US,6/4/2023,6/4/2023,6/8/2023,{03EAC20F-E0A4-4E50-808F-5D763EDE163D},2023-06-07 10:41:00 MT,1
6272364538,VA,US,6/27/2023,6/28/2023,7/6/2023,{03EAA19B-ED20-4401-9716-33476D80510F},2023-07-01 16:00:00 ET,1
7262360134,IL,US,7/26/2023,7/27/2023,8/4/2023,{03EA8E07-134C-4A78-AD21-C819B1F65993},2023-07-31 13:44:00 CT,1
7262360154,IL,US,7/26/2023,7/26/2023,8/3/2023,{03EA8E07-134C-4A78-AD21-C819B1F65993},2023-07-29 12:49:00 CT,1
6252365671,PA,US,6/25/2023,6/27/2023,7/5/2023,{03EA56CD-3C34-4D14-BE4D-0C62A7BCEAEE},2023-06-30 10:37:00 ET,2
6092367099,PA,US,6/9/2023,6/11/2023,6/16/2023,{03EA56CD-3C34-4D14-BE4D-0C62A7BCEAEE},2023-06-14 10:33:00 ET,2
6092367314,OH,US,6/9/2023,6/11/2023,6/19/2023,{03E93F58-F2A5-4C38-96E4-95F3872DFBEB},2023-06-15 13:01:00 ET,1
6142361599,WA,US,6/14/2023,6/14/2023,6/27/2023,{03E91EC7-A71E-4A8E-92BA-B07F4F4A130F},2023-06-20 19:51:00 PT,1
7132360550,VA,US,7/13/2023,7/13/2023,7/19/2023,{03E87599-259E-40FE-8C29-5A1E4FF16A37},2023-07-17 16:42:00 ET,1
6272367684,SC,US,6/27/2023,6/28/2023,7/6/2023,{03E86E6D-E628-4B6F-93E1-8A9ACBF763A6},2023-07-03 13:22:00 ET,1
6032365406,PA,US,6/3/2023,6/4/2023,6/12/2023,{03E82D5C-0EF6-4C01-9181-DB1AE60C25CC},2023-06-08 11:08:00 ET,1
7252362532,ID,US,7/25/2023,7/26/2023,8/4/2023,{03E80F97-AE88-4D53-A632-8C838840D223},2023-08-01 15:54:00 MT,1
7032360468,CA,US,7/3/2023,7/3/2023,7/7/2023,{03E75C10-1A4C-406B-9FE8-51F69078799E},2023-07-07 16:47:00 PT,1
7162360046,MS,US,7/16/2023,7/17/2023,7/27/2023,{03E6E425-A9FF-4D0F-A135-AF6EF75BD7CB},2023-07-22 10:56:00 CT,2
7012362488,MS,US,7/1/2023,7/3/2023,7/13/2023,{03E6E425-A9FF-4D0F-A135-AF6EF75BD7CB},2023-07-11 09:48:00 CT,2
6032361512,IL,US,6/3/2023,6/15/2023,6/26/2023,{03E6A771-FA52-4A62-8561-CC7D987DE36F},2023-06-27 09:37:00 CT,1
6032361512,IL,US,6/3/2023,6/5/2023,6/14/2023,{03E6A771-FA52-4A62-8561-CC7D987DE36F},2023-06-13 14:36:00 CT,1
6282365318,AR,US,6/28/2023,6/29/2023,7/6/2023,{03E6A02A-12EE-488C-9B5A-E37DF2D4D0C2},2023-07-05 11:14:00 CT,1
7142361350,CA,US,7/14/2023,7/14/2023,7/26/2023,{03E68095-B000-4115-B94C-4286A6025417},2023-07-22 10:44:00 PT,4
6242365054,CA,US,6/24/2023,6/26/2023,7/7/2023,{03E68095-B000-4115-B94C-4286A6025417},2023-07-03 15:36:00 PT,4
6202363790,CA,US,6/20/2023,6/21/2023,7/3/2023,{03E68095-B000-4115-B94C-4286A6025417},2023-06-28 13:36:00 PT,4
6152364488,UT,US,6/15/2023,6/18/2023,6/28/2023,{03E67564-F386-42B7-AE7C-8EB10CF20445},2023-06-24 08:43:00 MT,1
7172363770,NE,US,7/17/2023,7/17/2023,7/21/2023,{03E62F26-35C5-48AC-B98C-37629367B089},2023-07-20 10:35:00 CT,1
6122365716,AL,US,6/12/2023,6/13/2023,6/22/2023,{03E5C4AA-DCA2-4B54-9BFC-57E257BEE101},2023-06-16 10:56:00 CT,1
7222360150,PA,US,7/22/2023,7/23/2023,7/28/2023,{03E58B67-BE35-42A7-B5A2-F23FD17001E9},2023-07-26 13:01:00 ET,1
7262364575,MO,US,7/26/2023,7/27/2023,8/10/2023,{03E56462-B546-49F4-ABAE-FF8D8AA45472},2023-08-01 11:12:00 CT,1
7032366443,ME,US,7/3/2023,7/5/2023,7/14/2023,{03E527B7-27A5-47A4-9ADE-6E9E74E24524},2023-07-13 12:53:00 ET,1
7072362125,OK,US,7/7/2023,7/7/2023,7/13/2023,{03E4D68D-7F44-4622-8164-109CA9F6EFFD},2023-07-11 16:17:00 CT,1
7032364353,NY,US,7/3/2023,7/5/2023,7/12/2023,{03E4CD45-5370-4686-8996-516D44EA300A},2023-07-08 11:02:00 ET,1
7192365935,IN,US,7/19/2023,7/20/2023,7/27/2023,{03E4B097-BCC8-4E65-9501-5D97B00A87D5},2023-07-24 10:19:00 ET,1
7102362627,NC,US,7/10/2023,7/10/2023,7/17/2023,{03E48471-FE2F-4C87-AB35-FA1DB40DFF33},2023-07-13 15:57:00 ET,1
6222364684,FL,US,6/22/2023,6/23/2023,6/30/2023,{03E43E3C-76DE-4E2D-B660-49083E058F8B},2023-06-27 12:44:00 ET,1
7142361366,UT,US,7/14/2023,7/14/2023,7/25/2023,{03E42C01-5B82-41E6-9118-71B419F3BB34},2023-07-19 16:12:00 MT,4
7072360891,UT,US,7/7/2023,7/7/2023,7/18/2023,{03E42C01-5B82-41E6-9118-71B419F3BB34},2023-07-14 15:38:00 MT,4
7042361485,UT,US,7/4/2023,7/5/2023,7/14/2023,{03E42C01-5B82-41E6-9118-71B419F3BB34},2023-07-11 16:08:00 MT,4
6272361379,UT,US,6/27/2023,6/27/2023,7/10/2023,{03E42C01-5B82-41E6-9118-71B419F3BB34},2023-07-05 16:18:00 MT,4
6152360365,MS,US,6/15/2023,6/15/2023,6/23/2023,{03E40A54-CA37-4607-994E-30998DC4CE70},2023-06-21 10:07:00 CT,1
7152363396,CA,US,7/15/2023,7/17/2023,7/27/2023,{03E409F3-7509-4B01-ABDC-00B9C19FC37C},2023-07-22 13:16:00 PT,1
7012365412,FL,US,7/1/2023,7/3/2023,7/10/2023,{03E404C4-817B-48F1-B088-25E853FC623C},2023-07-07 11:58:00 ET,1
7192363949,CA,US,7/19/2023,7/20/2023,8/1/2023,{03E31F43-1B74-468E-B53D-29D6501FCB01},2023-07-26 16:48:00 PT,1
7152362799,SC,US,7/15/2023,7/16/2023,7/24/2023,{03E31368-6382-4266-9E9A-C36A2939F97A},2023-07-19 09:42:00 ET,1
6132367775,KY,US,6/13/2023,6/14/2023,6/21/2023,{03E30EDC-D9FC-43AF-906F-2D3B7B1C39CD},2023-06-17 13:26:00 ET,1
7092367289,CA,US,7/9/2023,7/10/2023,7/14/2023,{03E2AEF3-9EB6-4567-9D11-7381E7698999},2023-07-13 10:45:00 PT,1
6032365504,OK,US,6/3/2023,6/4/2023,6/15/2023,{03E2A8E2-711C-40FD-9CD8-0AC515BAB902},2023-06-09 12:31:00 CT,1
6052365311,TX,US,6/5/2023,6/6/2023,6/15/2023,{03E25A27-7A79-4782-B210-DB6488898685},2023-06-10 16:13:00 CT,1
7222360011,AZ,US,7/22/2023,7/23/2023,8/2/2023,{03E2547C-ED45-4D88-92A3-4874049E955A},2023-07-31 12:25:00 MT,1
7252361578,NY,US,7/25/2023,7/25/2023,8/2/2023,{03E1627B-2754-426D-88F2-FA8F07E00C06},2023-07-28 15:20:00 ET,2
7242365942,SC,US,7/24/2023,7/25/2023,8/1/2023,{03E0F3AC-AAB6-465B-9B2F-6C9B5717CAAF},2023-07-28 16:04:00 ET,1
7062367274,MN,US,7/6/2023,7/7/2023,7/18/2023,{03E0E6BC-9323-442C-90CF-5C7632ADCF37},2023-07-12 10:13:00 CT,1
6052365144,CO,US,6/5/2023,6/6/2023,6/19/2023,{03E0E0D4-0FDF-40A3-B5FD-5A6DC52EC0F3},2023-06-13 09:22:00 MT,1
7122367822,MI,US,7/12/2023,7/13/2023,7/21/2023,{03E0D3BB-65D3-403B-B92C-2BE637B2B086},2023-07-18 10:25:00 ET,2
6262361669,MI,US,6/26/2023,6/26/2023,7/5/2023,{03E0D3BB-65D3-403B-B92C-2BE637B2B086},2023-06-30 12:17:00 ET,2
6052365636,KY,US,6/5/2023,6/6/2023,6/14/2023,{03E08339-8F68-4C2E-A020-0B319EA4A7B3},2023-06-09 11:07:00 ET,1
7232363690,OH,US,7/23/2023,7/24/2023,8/1/2023,{03E05E0F-5D7D-49C7-9B68-9FC68C836D5E},2023-07-27 14:52:00 ET,1
7162361534,SC,US,7/16/2023,7/16/2023,7/24/2023,{03E04819-9B4A-47B4-BD7D-0315D67A35C8},2023-07-19 12:50:00 ET,1
6282360081,CA,US,6/28/2023,6/29/2023,7/11/2023,{03E03098-68B1-4242-8263-DBB2AAB5D791},2023-07-06 14:00:00 PT,1
6232360745,FL,US,6/23/2023,6/23/2023,6/30/2023,{03E02191-3522-446E-9955-A57D4F0148EF},2023-06-27 11:09:00 ET,1
7282360388,TX,US,7/28/2023,7/28/2023,8/9/2023,{03DFBDF0-EED3-4704-AF42-59C447E091DD},2023-08-01 12:50:00 CT,1
7072369979,LA,US,7/7/2023,7/9/2023,7/18/2023,{03DFA859-479B-4BC2-98AB-06D36ED64BA2},2023-07-14 15:36:00 CT,1
7182361086,IA,US,7/18/2023,7/18/2023,7/21/2023,{03DF58F7-DD65-47C6-A18C-DE7DB3AC5B71},2023-07-21 09:56:00 CT,1
7132362969,TX,US,7/13/2023,7/13/2023,7/25/2023,{03DF4E5B-4B79-45E4-B575-A37BCEAF5959},2023-07-20 11:51:00 CT,1
6112365966,RI,US,6/11/2023,6/12/2023,6/20/2023,{03DF04EF-E2A7-460C-BEF0-F55DF4A146E9},2023-06-16 10:43:00 ET,1
6162362875,IN,US,6/16/2023,6/18/2023,6/26/2023,{03DED798-92EB-4A68-A6CE-49A41B9B26FE},2023-06-22 18:40:00 ET,1
6082362143,MO,US,6/8/2023,6/8/2023,6/20/2023,{03DE9AD7-3C09-4571-942C-0C45930A1929},2023-06-20 10:41:00 CT,1
7242366642,NM,US,7/24/2023,7/25/2023,7/31/2023,{03DE2969-A238-4478-A524-04DEA7A58F4A},2023-07-28 16:24:00 MT,1
7032360969,WA,US,7/3/2023,7/3/2023,7/7/2023,{03DDAB6E-19D8-44BB-8F59-EECFA1A86B5E},2023-07-07 17:10:00 PT,1
7022368607,WV,US,7/2/2023,7/3/2023,7/11/2023,{03DDA36F-9E8A-41DE-A7F9-88F88F72A7A4},2023-07-10 17:08:00 ET,1
7062362048,CA,US,7/6/2023,7/6/2023,7/20/2023,{03DDA1C5-7015-4C71-86D4-EB0744E94399},2023-07-14 09:33:00 PT,1
7182365124,CA,US,7/18/2023,7/19/2023,7/31/2023,{03DD94C0-39BE-4E27-A02B-632F8F798622},2023-07-25 13:48:00 PT,1
6112366474,CA,US,6/11/2023,6/14/2023,6/28/2023,{03DD83DB-20E9-4DA3-8CB0-2B81E68F667E},2023-06-20 11:07:00 PT,1
6192367999,FL,US,6/19/2023,6/20/2023,6/27/2023,{03DD3247-B6DF-4EB1-801E-A75E4468C75C},2023-06-23 11:28:00 ET,1
6062360224,CA,US,6/6/2023,6/6/2023,6/16/2023,{03DD2892-183B-456F-98B6-1BD5652D1482},2023-06-13 14:03:00 PT,1
6242367529,NY,US,6/24/2023,6/25/2023,7/3/2023,{03DD249F-9D1C-428F-B772-3120C22DF945},2023-06-29 11:31:00 ET,1
6132366366,MA,US,6/13/2023,6/14/2023,6/22/2023,{03DCFD13-6A6A-4BB1-9103-5298F4F3B171},2023-06-20 14:17:00 ET,1
7092362010,CT,US,7/9/2023,7/10/2023,7/18/2023,{03DCA7AD-B787-419D-87F3-CC7C735EC6F5},2023-07-16 14:20:00 ET,1
6192362244,FL,US,6/19/2023,6/19/2023,6/23/2023,{03DC9827-E953-4F89-850C-7E34579E7684},2023-06-22 11:43:00 ET,1
7282360902,TN,US,7/28/2023,7/28/2023,8/7/2023,{03DC7CC2-E383-4910-940E-A96A8523EDE7},2023-08-01 12:21:00 CT,1
6172366992,FL,US,6/17/2023,6/19/2023,6/22/2023,{03DC38E8-E72B-482D-A4BC-A6E58E91D970},2023-06-22 12:19:00 ET,2
6052361539,FL,US,6/5/2023,6/5/2023,6/8/2023,{03DC38E8-E72B-482D-A4BC-A6E58E91D970},2023-06-08 12:16:00 ET,2
7172364487,AR,US,7/17/2023,7/18/2023,7/28/2023,{03DBD442-4DEE-48E1-B816-E00DB0BA067E},2023-07-28 15:08:00 CT,1
6092367940,NY,US,6/9/2023,6/11/2023,6/16/2023,{03DBC592-5B28-46C3-906A-7D48CE732AA7},2023-06-14 11:12:00 ET,1
7152367130,AR,US,7/15/2023,7/17/2023,7/26/2023,{03DB7DD9-AAD8-41BD-9E9F-A6C9F2EFA36E},2023-07-22 13:13:00 CT,1
7212365733,TX,US,7/21/2023,7/23/2023,8/2/2023,{03DB6B12-F0D5-437E-93EB-3B14B0F88D9F},2023-07-29 09:54:00 CT,1
6192369386,AZ,US,6/19/2023,6/20/2023,6/30/2023,{03DB5D46-852E-43E9-AA98-1C0048986357},2023-07-03 14:35:00 ET,1
6282362549,MN,US,6/28/2023,6/28/2023,7/10/2023,{03DAD114-33F9-42BA-AD98-3E9F684BAFD3},2023-07-01 12:26:00 CT,1
7042365973,OR,US,7/4/2023,7/5/2023,7/17/2023,{03DAA556-7CF2-4316-A804-ED95EE986489},2023-07-11 11:27:00 PT,1
6152362859,OK,US,6/15/2023,6/15/2023,6/28/2023,{03DA8167-100C-4CDE-9200-2BF6C9578394},2023-06-21 10:59:00 CT,1
6042362667,VT,US,6/4/2023,6/5/2023,6/14/2023,{03DA4FBB-8363-4A94-A5F9-DBD467162A0A},2023-06-10 12:28:00 ET,1
7052361701,NV,US,7/5/2023,7/6/2023,7/20/2023,{03DA4E08-CB43-4D84-8F36-3FABCD5333AF},2023-07-13 13:14:00 PT,1
6262361172,SC,US,6/26/2023,6/26/2023,7/3/2023,{03DA3AB3-5E29-4578-BFA7-4C461CC0509D},2023-06-29 17:04:00 ET,1
7032361717,CA,US,7/3/2023,7/6/2023,7/18/2023,{03DA0BD6-7BC2-4954-96FC-6D9E85AEF39F},2023-07-13 13:02:00 PT,2
7032361477,CA,US,7/3/2023,7/3/2023,7/13/2023,{03DA0BD6-7BC2-4954-96FC-6D9E85AEF39F},2023-07-11 12:28:00 PT,2
7202361201,PA,US,7/20/2023,7/20/2023,7/27/2023,{03D9B4C9-CFE1-4773-A86F-D9DDB3D93440},2023-07-24 10:12:00 ET,1
7222362712,GA,US,7/22/2023,7/24/2023,8/1/2023,{03D99EC0-81B4-49A1-88C7-6E5B44EE9403},2023-07-28 20:22:00 ET,1
6302366394,IA,US,6/30/2023,7/2/2023,7/12/2023,{03D98E5A-BA6D-45E1-83A1-40A380961942},2023-07-08 14:37:00 CT,1
6292365232,MO,US,6/29/2023,6/30/2023,7/14/2023,{03D902F6-C249-4CFE-A765-1D145A407C5B},2023-07-06 15:02:00 CT,1
6182365661,TX,US,6/18/2023,6/19/2023,6/29/2023,{03D8D1F8-A1FD-4313-B987-02E90237AF2E},2023-06-24 16:20:00 CT,1
6272366689,TX,US,6/27/2023,6/28/2023,7/12/2023,{03D89E8D-2933-4021-B4B7-94FCEB966D77},2023-07-06 09:47:00 CT,1
7212365897,AZ,US,7/21/2023,7/23/2023,8/2/2023,{03D887B0-F3AF-47F6-A003-683654E11828},2023-07-31 15:23:00 MT,1
6212363154,WI,US,6/21/2023,6/22/2023,6/30/2023,{03D8616B-4DB7-4DAC-BB3C-B22635E804B3},2023-06-26 15:33:00 CT,1
6032364422,NY,US,6/3/2023,6/5/2023,6/13/2023,{03D815E1-5BD0-4E7B-B6C4-BC2E3C24EBDE},2023-06-08 09:27:00 ET,1
7222364145,TX,US,7/22/2023,7/23/2023,8/2/2023,{03D79AC2-230E-44C3-A529-7061B86C5B9B},2023-07-31 17:37:00 CT,2
7162367291,TX,US,7/16/2023,7/17/2023,7/27/2023,{03D79AC2-230E-44C3-A529-7061B86C5B9B},2023-07-22 14:07:00 CT,2
7072367732,FL,US,7/7/2023,7/9/2023,7/14/2023,{03D77BAC-0CAF-424A-AFDE-4C9BBF28934E},2023-07-14 16:14:00 ET,2
7022362342,FL,US,7/2/2023,7/3/2023,7/10/2023,{03D77BAC-0CAF-424A-AFDE-4C9BBF28934E},2023-07-07 15:51:00 ET,2
7272366651,MD,US,7/27/2023,7/28/2023,8/4/2023,{03D7733A-451D-48CD-B0A3-829046FB0C55},2023-08-01 10:57:00 ET,1
6222361411,AZ,US,6/22/2023,6/22/2023,7/5/2023,{03D748BB-84C4-441F-8E16-1733E7345A19},2023-06-27 11:14:00 MT,2
6022365967,TX,US,6/2/2023,6/4/2023,6/13/2023,{03D6E863-2910-4AC7-9757-080B4585D44A},2023-06-09 13:41:00 CT,1
7262364546,MI,US,7/26/2023,7/27/2023,8/4/2023,{03D6B92B-EFD5-444B-AF9D-C81B76A784E4},2023-07-31 11:37:00 ET,1
7132360273,CT,US,7/13/2023,7/13/2023,7/21/2023,{03D61F5C-BE37-4204-BCD3-574737075A8E},2023-07-19 12:54:00 ET,1
7102360332,NV,US,7/10/2023,7/10/2023,7/24/2023,{03D61CF2-1911-418B-A81E-2C47708DA571},2023-08-01 18:02:00 PT,2
6162361043,NV,US,6/16/2023,6/18/2023,6/30/2023,{03D61CF2-1911-418B-A81E-2C47708DA571},2023-06-27 08:19:00 PT,2
6232360017,NJ,US,6/23/2023,6/23/2023,6/30/2023,{03D61429-D3AD-4D08-9A8F-11281F6E0559},2023-06-27 13:13:00 ET,2
6222367187,NJ,US,6/22/2023,6/23/2023,6/30/2023,{03D61429-D3AD-4D08-9A8F-11281F6E0559},2023-06-27 13:09:00 ET,2
7162363307,TN,US,7/16/2023,7/17/2023,7/25/2023,{03D5EE86-8BE2-4B0C-BA24-3D103C70DC12},2023-07-21 09:30:00 CT,1
7162361524,MT,US,7/16/2023,7/16/2023,7/28/2023,{03D5ECC2-87D3-4DC4-A574-BB823014E447},2023-07-27 09:36:00 MT,1
6082363591,CO,US,6/8/2023,6/9/2023,6/21/2023,{03D58CFB-8B8E-458C-9F19-19DBC13A09FD},2023-06-16 10:49:00 MT,1
7022363244,NC,US,7/2/2023,7/3/2023,7/7/2023,{03D57E22-1537-418D-8B8E-790720736904},2023-07-07 15:06:00 ET,1
7252361516,SD,US,7/25/2023,7/26/2023,8/4/2023,{03D52296-834F-4A9E-9703-9BFAE39C9F19},2023-08-01 13:44:00 CT,1
7152368549,TX,US,7/15/2023,7/16/2023,7/20/2023,{03D4F716-1844-4580-AB3C-66D398144D52},2023-07-19 11:51:00 CT,1
6242366691,AL,US,6/24/2023,6/25/2023,6/28/2023,{03D4B51E-B95C-4963-8792-0CE5867AECA6},2023-06-28 16:57:00 CT,1
7172360654,TN,US,7/17/2023,7/17/2023,7/26/2023,{03D494B2-61D4-4F44-834B-A1491398AF08},2023-07-22 11:59:00 CT,1
6262367513,MT,US,6/26/2023,6/27/2023,7/12/2023,{03D43EFA-F4E7-414E-8B21-77797B8682AE},2023-07-07 11:14:00 MT,1
6262363850,MO,US,6/26/2023,6/27/2023,7/11/2023,{03D42FBD-82BC-4AA9-8B27-C9D36E465C8E},2023-07-05 15:31:00 CT,4
6242360283,MO,US,6/24/2023,6/25/2023,7/7/2023,{03D42FBD-82BC-4AA9-8B27-C9D36E465C8E},2023-07-01 16:03:00 CT,4
6192363592,MO,US,6/19/2023,6/20/2023,7/3/2023,{03D42FBD-82BC-4AA9-8B27-C9D36E465C8E},2023-06-27 15:55:00 CT,4
6212363887,MO,US,6/21/2023,6/22/2023,6/28/2023,{03D42FBD-82BC-4AA9-8B27-C9D36E465C8E},2023-06-26 16:06:00 CT,4
6202363163,TX,US,6/20/2023,6/21/2023,7/3/2023,{03D3FB6B-3D52-4810-99E1-752C73FF8D08},2023-06-28 12:30:00 CT,2
6072364811,MN,US,6/7/2023,6/8/2023,6/19/2023,{03D3F6A8-83D6-4D47-8ACE-7DB0F686A91F},2023-06-12 10:56:00 CT,1
6192364670,PA,US,6/19/2023,6/20/2023,6/27/2023,{03D3CD7C-6599-425D-8176-969042BDD91C},2023-06-23 13:37:00 ET,1
7282367267,PA,US,7/28/2023,7/30/2023,8/4/2023,{03D3BA18-E870-47BE-8945-26D9F947E01A},2023-08-02 10:27:00 ET,1
7042366836,NE,US,7/4/2023,7/6/2023,7/18/2023,{03D38D0C-97F8-4624-98FE-884213C2AD27},2023-07-12 16:43:00 MT,1
7072368315,GA,US,7/7/2023,7/9/2023,7/17/2023,{03D33521-DDCD-4129-85C2-D85970F6B81E},2023-07-11 16:11:00 ET,1
6082360809,CO,US,6/8/2023,6/8/2023,6/20/2023,{03D2DEDB-BA86-4EBA-A9FA-A045F1070FDD},2023-06-14 11:08:00 MT,1
7032361689,NY,US,7/3/2023,7/5/2023,7/12/2023,{03D2A75D-15AA-46E1-86A6-1CA18C79C472},2023-07-08 11:38:00 ET,1
7122364522,MA,US,7/12/2023,7/13/2023,7/21/2023,{03D2A2B4-6A1D-4D5B-9B61-C0A4D6B1E1CE},2023-07-19 09:59:00 ET,1
7022365786,MS,US,7/2/2023,7/3/2023,7/12/2023,{03D27866-84C5-43AB-BA41-86804EF9B947},2023-07-10 16:34:00 CT,2
6272365332,MS,US,6/27/2023,6/28/2023,7/10/2023,{03D27866-84C5-43AB-BA41-86804EF9B947},2023-07-05 15:40:00 CT,2
6042367523,AZ,US,6/4/2023,6/5/2023,6/15/2023,{03D1A0C0-9861-496C-98E1-CA6E5493BBD3},2023-06-10 12:25:00 MT,1
6302367254,MD,US,6/30/2023,7/2/2023,7/10/2023,{03D1955A-4689-4C36-85D4-E71434D71B4C},2023-07-06 13:18:00 ET,1
6172363829,NH,US,6/17/2023,6/20/2023,6/28/2023,{03D18EA8-6316-4200-B624-C3AC4150C906},2023-06-23 12:33:00 ET,1
7092361016,MN,US,7/9/2023,7/9/2023,7/13/2023,{03D0F7CA-3FD9-41FC-99BD-463743192CBD},2023-07-13 14:30:00 CT,1
